time_step,fair_value,bid_price,ask_price,spread,order_type,trade_executed,trade_size,starting_inventory,ending_inventory,inventory,starting_cash,ending_cash,cash,pnl
355,113.17674383789625,110.17674383789625,112.17674383789625,2.0,buy,True,1,20,19,19,-1896.7014617991206,-1784.5247179612243,-1784.5247179612243,365.8334149588045
356,113.52240060164377,110.62240060164376,112.62240060164376,2.0,sell,True,1,19,20,20,-1784.5247179612243,-1895.147118562868,-1895.147118562868,375.3008934700074
357,114.16723520409731,111.16723520409731,113.16723520409731,2.0,none,False,0,20,20,20,-1895.147118562868,-1895.147118562868,-1895.147118562868,388.1975855190781
358,113.38392740849577,110.38392740849577,112.38392740849577,2.0,buy,True,1,20,19,19,-1895.147118562868,-1782.7631911543722,-1782.7631911543722,371.53142960704736
359,114.15239709892548,111.25239709892547,113.25239709892547,2.0,sell,True,1,19,20,20,-1782.7631911543722,-1894.0155882532977,-1894.0155882532977,389.03235372521203
360,113.59513149907346,110.59513149907346,112.59513149907346,2.0,sell,False,0,20,20,20,-1894.0155882532977,-1894.0155882532977,-1894.0155882532977,377.8870417281714
361,114.41390677592925,111.41390677592925,113.41390677592925,2.0,buy,True,1,20,19,19,-1894.0155882532977,-1780.6016814773684,-1780.6016814773684,393.26254726528714
362,113.6934608009437,110.79346080094369,112.79346080094369,2.0,none,False,0,19,19,19,-1780.6016814773684,-1780.6016814773684,-1780.6016814773684,379.57407374056174
363,113.30218996965571,110.40218996965571,112.40218996965571,2.0,buy,True,1,19,18,18,-1780.6016814773684,-1668.1994915077128,-1668.1994915077128,371.2399279460901
364,114.07670858671271,111.27670858671272,113.27670858671272,2.0,buy,True,1,18,17,17,-1668.1994915077128,-1554.9227829210001,-1554.9227829210001,384.3812630531161
365,114.41768102441306,111.71768102441305,113.71768102441305,2.0,none,False,0,17,17,17,-1554.9227829210001,-1554.9227829210001,-1554.9227829210001,390.1777944940218
366,115.30962919597192,112.60962919597192,114.60962919597192,2.0,sell,True,1,17,18,18,-1554.9227829210001,-1667.532412116972,-1667.532412116972,408.04091341052253
367,114.6186750007916,111.8186750007916,113.8186750007916,2.0,buy,True,1,18,17,17,-1667.532412116972,-1553.7137371161803,-1553.7137371161803,394.80373789727696
368,114.59736907637082,111.89736907637082,113.89736907637082,2.0,sell,True,1,17,18,18,-1553.7137371161803,-1665.611106192551,-1665.611106192551,397.1415371821238
369,113.66280165008092,110.86280165008093,112.86280165008093,2.0,buy,True,1,18,17,17,-1665.611106192551,-1552.7483045424701,-1552.7483045424701,379.5193235089055
370,114.56391198978378,111.86391198978377,113.86391198978377,2.0,none,False,0,17,17,17,-1552.7483045424701,-1552.7483045424701,-1552.7483045424701,394.838199283854
371,113.76262123899603,111.06262123899603,113.06262123899603,2.0,sell,True,1,17,18,18,-1552.7483045424701,-1663.8109257814663,-1663.8109257814663,383.9162565204624
372,114.71830629790013,111.91830629790013,113.91830629790013,2.0,buy,True,1,18,17,17,-1663.8109257814663,-1549.8926194835662,-1549.8926194835662,400.318587580736
373,114.09792342222228,111.39792342222228,113.39792342222228,2.0,sell,True,1,17,18,18,-1549.8926194835662,-1661.2905429057885,-1661.2905429057885,392.47207869421277
374,114.00735815936332,111.20735815936332,113.20735815936332,2.0,sell,True,1,18,19,19,-1661.2905429057885,-1772.4979010651518,-1772.4979010651518,393.64190396275126
375,114.20165007840241,111.3016500784024,113.3016500784024,2.0,sell,True,1,19,20,20,-1772.4979010651518,-1883.7995511435543,-1883.7995511435543,400.2334504244941
376,113.68878787273046,110.68878787273046,112.68878787273046,2.0,sell,False,0,20,20,20,-1883.7995511435543,-1883.7995511435543,-1883.7995511435543,389.97620631105474
377,112.82600817837917,109.82600817837917,111.82600817837917,2.0,none,False,0,20,20,20,-1883.7995511435543,-1883.7995511435543,-1883.7995511435543,372.72061242402924
378,112.24032291907248,109.24032291907248,111.24032291907248,2.0,sell,False,0,20,20,20,-1883.7995511435543,-1883.7995511435543,-1883.7995511435543,361.0069072378956
379,111.89744202593694,108.89744202593694,110.89744202593694,2.0,sell,False,0,20,20,20,-1883.7995511435543,-1883.7995511435543,-1883.7995511435543,354.1492893751847
380,110.90311312889698,107.90311312889698,109.90311312889698,2.0,none,False,0,20,20,20,-1883.7995511435543,-1883.7995511435543,-1883.7995511435543,334.26271143438544
381,110.19248908953799,107.19248908953799,109.19248908953799,2.0,buy,True,1,20,19,19,-1883.7995511435543,-1774.6070620540163,-1774.6070620540163,319.05023064720535
382,109.54148333134077,106.64148333134077,108.64148333134077,2.0,buy,True,1,19,18,18,-1774.6070620540163,-1665.9655787226754,-1665.9655787226754,305.7811212414583
383,108.57120398580219,105.77120398580219,107.77120398580219,2.0,none,False,0,18,18,18,-1665.9655787226754,-1665.9655787226754,-1665.9655787226754,288.3160930217639
384,108.04706719798311,105.24706719798311,107.24706719798311,2.0,buy,True,1,18,17,17,-1665.9655787226754,-1558.7185115246923,-1558.7185115246923,278.08163084102057
385,107.15186523370546,104.45186523370546,106.45186523370546,2.0,none,False,0,17,17,17,-1558.7185115246923,-1558.7185115246923,-1558.7185115246923,262.8631974483005
386,107.2040362869012,104.5040362869012,106.5040362869012,2.0,none,False,0,17,17,17,-1558.7185115246923,-1558.7185115246923,-1558.7185115246923,263.750105352628
387,107.1565282177477,104.4565282177477,106.4565282177477,2.0,none,False,0,17,17,17,-1558.7185115246923,-1558.7185115246923,-1558.7185115246923,262.9424681770188
388,107.18300413296609,104.48300413296609,106.48300413296609,2.0,sell,True,1,17,18,18,-1558.7185115246923,-1663.2015156576583,-1663.2015156576583,266.09255873573125
389,108.0738354189063,105.2738354189063,107.2738354189063,2.0,sell,True,1,18,19,19,-1663.2015156576583,-1768.4753510765647,-1768.4753510765647,284.9275218826549
390,108.80779723442598,105.90779723442597,107.90779723442597,2.0,buy,True,1,19,18,18,-1768.4753510765647,-1660.5675538421388,-1660.5675538421388,297.97279637752877
391,109.73584960067004,106.93584960067004,108.93584960067004,2.0,buy,True,1,18,17,17,-1660.5675538421388,-1551.6317042414687,-1551.6317042414687,313.8777389699219
392,109.53908410969515,106.83908410969515,108.83908410969515,2.0,buy,True,1,17,16,16,-1551.6317042414687,-1442.7926201317734,-1442.7926201317734,309.832725623349
393,110.35848576792561,107.75848576792562,109.75848576792562,2.0,buy,True,1,16,15,15,-1442.7926201317734,-1333.034134363848,-1333.034134363848,322.34315215503625
394,110.57508061519249,108.07508061519249,110.07508061519249,2.0,buy,True,1,15,14,14,-1333.034134363848,-1222.9590537486554,-1222.9590537486554,325.09207486403943
395,110.84123406379452,108.44123406379451,110.44123406379451,2.0,buy,True,1,14,13,13,-1222.9590537486554,-1112.5178196848608,-1112.5178196848608,328.4182231444679
396,111.83048957551637,109.53048957551637,111.53048957551637,2.0,buy,True,1,13,12,12,-1112.5178196848608,-1000.9873301093444,-1000.9873301093444,340.978544796852
397,112.041343158587,109.841343158587,111.841343158587,2.0,sell,True,1,12,13,13,-1000.9873301093444,-1110.8286732679314,-1110.8286732679314,345.70878779369946
398,112.74692863317814,110.44692863317815,112.44692863317815,2.0,sell,True,1,13,14,14,-1110.8286732679314,-1221.2756019011097,-1221.2756019011097,357.18139896338425
399,113.18860846649333,110.78860846649333,112.78860846649333,2.0,buy,True,1,14,13,13,-1221.2756019011097,-1108.4869934346164,-1108.4869934346164,362.964916629797
400,112.6455956152225,110.3455956152225,112.3455956152225,2.0,buy,True,1,13,12,12,-1108.4869934346164,-996.1413978193939,-996.1413978193939,355.60574956327605
401,112.47757491574549,110.27757491574549,112.27757491574549,2.0,buy,True,1,12,11,11,-996.1413978193939,-883.8638229036484,-883.8638229036484,353.3895011695521
402,112.8077906418661,110.70779064186611,112.70779064186611,2.0,buy,True,1,11,10,10,-883.8638229036484,-771.1560322617822,-771.1560322617822,356.92187415687886
403,113.65376071333488,111.65376071333488,113.65376071333488,2.0,sell,True,1,10,11,11,-771.1560322617822,-882.8097929751171,-882.8097929751171,367.3815748715664
404,112.84022091674223,110.74022091674223,112.74022091674223,2.0,sell,True,1,11,12,12,-882.8097929751171,-993.5500138918594,-993.5500138918594,360.5326371090473
405,113.46375948729701,111.26375948729701,113.26375948729701,2.0,sell,True,1,12,13,13,-993.5500138918594,-1104.8137733791564,-1104.8137733791564,370.2150999557048
406,113.58693231528116,111.28693231528116,113.28693231528116,2.0,buy,True,1,13,12,12,-1104.8137733791564,-991.5268410638752,-991.5268410638752,371.51634671949876
407,113.2941284745487,111.0941284745487,113.0941284745487,2.0,sell,True,1,12,13,13,-991.5268410638752,-1102.6209695384239,-1102.6209695384239,370.20270063070916
408,114.03031277228683,111.73031277228684,113.73031277228684,2.0,none,False,0,13,13,13,-1102.6209695384239,-1102.6209695384239,-1102.6209695384239,379.77309650130496
409,114.96711002290978,112.66711002290978,114.66711002290978,2.0,buy,True,1,13,12,12,-1102.6209695384239,-987.9538595155141,-987.9538595155141,391.65146075940334
410,115.1229470596895,112.92294705968949,114.92294705968949,2.0,sell,True,1,12,13,13,-987.9538595155141,-1100.8768065752035,-1100.8768065752035,395.7215052007598
411,114.57143679790462,112.27143679790463,114.27143679790463,2.0,sell,True,1,13,14,14,-1100.8768065752035,-1213.1482433731082,-1213.1482433731082,390.85187179755644
412,114.30655889913533,111.90655889913532,113.90655889913532,2.0,none,False,0,14,14,14,-1213.1482433731082,-1213.1482433731082,-1213.1482433731082,387.1435812147863
413,114.45475890779825,112.05475890779825,114.05475890779825,2.0,none,False,0,14,14,14,-1213.1482433731082,-1213.1482433731082,-1213.1482433731082,389.2183813360673
414,115.14506923045496,112.74506923045496,114.74506923045496,2.0,none,False,0,14,14,14,-1213.1482433731082,-1213.1482433731082,-1213.1482433731082,398.88272585326126
415,115.78192294953631,113.3819229495363,115.3819229495363,2.0,sell,True,1,14,15,15,-1213.1482433731082,-1326.5301663226446,-1326.5301663226446,410.1986779204001
416,114.83443061244347,112.33443061244347,114.33443061244347,2.0,none,False,0,15,15,15,-1326.5301663226446,-1326.5301663226446,-1326.5301663226446,395.9862928640075
417,115.49335219236279,112.99335219236279,114.99335219236279,2.0,buy,True,1,15,14,14,-1326.5301663226446,-1211.5368141302818,-1211.5368141302818,405.3701165627974
418,115.898749738094,113.49874973809399,115.49874973809399,2.0,buy,True,1,14,13,13,-1211.5368141302818,-1096.0380643921878,-1096.0380643921878,410.6456822030341
419,114.91096131690131,112.61096131690131,114.61096131690131,2.0,none,False,0,13,13,13,-1096.0380643921878,-1096.0380643921878,-1096.0380643921878,397.80443272752905
420,115.04360350642406,112.74360350642407,114.74360350642407,2.0,buy,True,1,13,12,12,-1096.0380643921878,-981.2944608857638,-981.2944608857638,399.22878119132497
421,115.30994753173509,113.10994753173509,115.10994753173509,2.0,sell,True,1,12,13,13,-981.2944608857638,-1094.4044084174989,-1094.4044084174989,404.6249094950574
422,114.7402132918021,112.44021329180211,114.44021329180211,2.0,buy,True,1,13,12,12,-1094.4044084174989,-979.9641951256967,-979.9641951256967,396.9183643759286
423,114.48031947675611,112.2803194767561,114.2803194767561,2.0,none,False,0,12,12,12,-979.9641951256967,-979.9641951256967,-979.9641951256967,393.79963859537656
424,115.03399071668959,112.83399071668958,114.83399071668958,2.0,buy,True,1,12,11,11,-979.9641951256967,-865.1302044090071,-865.1302044090071,400.2436934745783
425,114.13920836954063,112.03920836954063,114.03920836954063,2.0,sell,True,1,11,12,12,-865.1302044090071,-977.1694127785477,-977.1694127785477,392.50108765593995
426,114.48714579076685,112.28714579076684,114.28714579076684,2.0,sell,True,1,12,13,13,-977.1694127785477,-1089.4565585693144,-1089.4565585693144,398.87633671065464
427,114.45846920054883,112.15846920054884,114.15846920054884,2.0,buy,True,1,13,12,12,-1089.4565585693144,-975.2980893687657,-975.2980893687657,398.2035410378203
428,114.96835548788557,112.76835548788557,114.76835548788557,2.0,buy,True,1,12,11,11,-975.2980893687657,-860.52973388088,-860.52973388088,404.12217648586125
429,114.53484842804647,112.43484842804648,114.43484842804648,2.0,buy,True,1,11,10,10,-860.52973388088,-746.0948854528335,-746.0948854528335,399.2535988276311
430,114.86911354551917,112.86911354551917,114.86911354551917,2.0,buy,True,1,10,9,9,-746.0948854528335,-631.2257719073143,-631.2257719073143,402.59625000235815
431,115.06776345940807,113.16776345940806,115.16776345940806,2.0,buy,True,1,9,8,8,-631.2257719073143,-516.0580084479062,-516.0580084479062,404.48409922735834
432,114.49023141784869,112.6902314178487,114.6902314178487,2.0,buy,True,1,8,7,7,-516.0580084479062,-401.36777703005754,-401.36777703005754,400.0638428948833
433,114.14647612972438,112.44647612972437,114.44647612972437,2.0,sell,True,1,7,8,8,-401.36777703005754,-513.8142531597819,-513.8142531597819,399.35755587801316
434,113.49786573347606,111.69786573347606,113.69786573347606,2.0,sell,True,1,8,9,9,-513.8142531597819,-625.5121188932579,-625.5121188932579,395.9686727080266
435,113.49839042658849,111.59839042658848,113.59839042658848,2.0,none,False,0,9,9,9,-625.5121188932579,-625.5121188932579,-625.5121188932579,395.9733949460384
436,114.11079079972201,112.210790799722,114.210790799722,2.0,sell,True,1,9,10,10,-625.5121188932579,-737.7229096929799,-737.7229096929799,403.3849983042402
437,113.19539532284759,111.19539532284759,113.19539532284759,2.0,sell,True,1,10,11,11,-737.7229096929799,-848.9183050158275,-848.9183050158275,396.23104353549604
438,113.91961535007172,111.81961535007173,113.81961535007173,2.0,sell,True,1,11,12,12,-848.9183050158275,-960.7379203658993,-960.7379203658993,406.2974638349615
439,114.33861327320959,112.13861327320959,114.13861327320959,2.0,buy,True,1,12,11,11,-960.7379203658993,-846.5993070926897,-846.5993070926897,411.12543891261566
440,113.38032639125909,111.2803263912591,113.2803263912591,2.0,sell,True,1,11,12,12,-846.5993070926897,-957.8796334839489,-957.8796334839489,402.6842832111603
441,113.61657691786758,111.41657691786757,113.41657691786757,2.0,none,False,0,12,12,12,-957.8796334839489,-957.8796334839489,-957.8796334839489,405.51928953046206
442,114.45611642135034,112.25611642135034,114.25611642135034,2.0,sell,True,1,12,13,13,-957.8796334839489,-1070.1357499052992,-1070.1357499052992,417.79376357225533
443,113.94274937099581,111.64274937099582,113.64274937099582,2.0,sell,True,1,13,14,14,-1070.1357499052992,-1181.778499276295,-1181.778499276295,413.4199919176465
444,113.73428276471448,111.33428276471447,113.33428276471447,2.0,buy,True,1,14,13,13,-1181.778499276295,-1068.4442165115804,-1068.4442165115804,410.1014594297078
445,113.40042000970074,111.10042000970074,113.10042000970074,2.0,sell,True,1,13,14,14,-1068.4442165115804,-1179.544636521281,-1179.544636521281,408.0612436145293
446,112.62847328937784,110.22847328937783,112.22847328937783,2.0,sell,True,1,14,15,15,-1179.544636521281,-1289.773109810659,-1289.773109810659,399.65398953000863
447,112.3272238203226,109.8272238203226,111.8272238203226,2.0,none,False,0,15,15,15,-1289.773109810659,-1289.773109810659,-1289.773109810659,395.13524749418
448,112.9651210233723,110.4651210233723,112.4651210233723,2.0,none,False,0,15,15,15,-1289.773109810659,-1289.773109810659,-1289.773109810659,404.7037055399255
449,112.43765872126575,109.93765872126575,111.93765872126575,2.0,buy,True,1,15,14,14,-1289.773109810659,-1177.8354510893932,-1177.8354510893932,396.29177100832726
450,112.64245669181209,110.24245669181208,112.24245669181208,2.0,none,False,0,14,14,14,-1177.8354510893932,-1177.8354510893932,-1177.8354510893932,399.158942595976
451,112.95347471284957,110.55347471284956,112.55347471284956,2.0,sell,True,1,14,15,15,-1177.8354510893932,-1288.3889258022427,-1288.3889258022427,405.9131948905008
452,112.94170876288435,110.44170876288435,112.44170876288435,2.0,none,False,0,15,15,15,-1288.3889258022427,-1288.3889258022427,-1288.3889258022427,405.73670564102235
453,113.46146306209984,110.96146306209984,112.96146306209984,2.0,sell,True,1,15,16,16,-1288.3889258022427,-1399.3503888643427,-1399.3503888643427,416.03302012925474
454,113.59044662890544,110.99044662890545,112.99044662890545,2.0,sell,True,1,16,17,17,-1399.3503888643427,-1510.340835493248,-1510.340835493248,420.6967571981445
455,114.31894037856827,111.61894037856827,113.61894037856827,2.0,buy,True,1,17,16,16,-1510.340835493248,-1396.7218951146797,-1396.7218951146797,432.38115094241266
456,113.45551289555978,110.85551289555978,112.85551289555978,2.0,buy,True,1,16,15,15,-1396.7218951146797,-1283.86638221912,-1283.86638221912,417.96631121427663
457,113.0048602305321,110.5048602305321,112.5048602305321,2.0,sell,True,1,15,16,16,-1283.86638221912,-1394.371242449652,-1394.371242449652,413.70652123886157
458,112.62567593174472,110.02567593174473,112.02567593174473,2.0,buy,True,1,16,15,15,-1394.371242449652,-1282.3455665179074,-1282.3455665179074,407.03957245826336
459,113.28906919507097,110.78906919507097,112.78906919507097,2.0,sell,True,1,15,16,16,-1282.3455665179074,-1393.1346357129783,-1393.1346357129783,419.4904714081572
460,113.99965593798315,111.39965593798316,113.39965593798316,2.0,sell,True,1,16,17,17,-1393.1346357129783,-1504.5342916509614,-1504.5342916509614,433.45985929475205
461,113.92507925583769,111.22507925583768,113.22507925583768,2.0,sell,True,1,17,18,18,-1504.5342916509614,-1615.7593709067992,-1615.7593709067992,434.89205569827936
462,114.71683278695129,111.91683278695129,113.91683278695129,2.0,sell,True,1,18,19,19,-1615.7593709067992,-1727.6762036937505,-1727.6762036937505,451.94361925832413
463,115.0205076962485,112.1205076962485,114.1205076962485,2.0,buy,True,1,19,18,18,-1727.6762036937505,-1613.555695997502,-1613.555695997502,456.8134425349708
464,114.32222984963978,111.52222984963979,113.52222984963979,2.0,buy,True,1,18,17,17,-1613.555695997502,-1500.033466147862,-1500.033466147862,443.44444129601425
465,115.12048351755134,112.42048351755133,114.42048351755133,2.0,sell,True,1,17,18,18,-1500.033466147862,-1612.4539496654133,-1612.4539496654133,459.71475365051083
466,115.12958152055324,112.32958152055325,114.32958152055325,2.0,buy,True,1,18,17,17,-1612.4539496654133,-1498.12436814486,-1498.12436814486,459.0785177045452
467,115.00509806917171,112.3050980691717,114.3050980691717,2.0,sell,True,1,17,18,18,-1498.12436814486,-1610.4294662140317,-1610.4294662140317,459.6622990310591
468,114.3225904851348,111.5225904851348,113.5225904851348,2.0,buy,True,1,18,17,17,-1610.4294662140317,-1496.906875728897,-1496.906875728897,446.5771625183945
469,114.14012927962943,111.44012927962943,113.44012927962943,2.0,sell,True,1,17,18,18,-1496.906875728897,-1608.3470050085264,-1608.3470050085264,446.17532202480356
470,114.71858314275677,111.91858314275677,113.91858314275677,2.0,buy,True,1,18,17,17,-1608.3470050085264,-1494.4284218657697,-1494.4284218657697,455.7874915610955
471,113.90759503778696,111.20759503778696,113.20759503778696,2.0,buy,True,1,17,16,16,-1494.4284218657697,-1381.2208268279828,-1381.2208268279828,441.30069377660857
472,114.35506234779189,111.75506234779189,113.75506234779189,2.0,sell,True,1,16,17,17,-1381.2208268279828,-1492.9758891757747,-1492.9758891757747,451.06017073668727
473,115.10162167191297,112.40162167191296,114.40162167191296,2.0,sell,True,1,17,18,18,-1492.9758891757747,-1605.3775108476877,-1605.3775108476877,466.45167924674547
474,114.3844784330816,111.5844784330816,113.5844784330816,2.0,sell,True,1,18,19,19,-1605.3775108476877,-1716.9619892807693,-1716.9619892807693,456.34310094778107
475,114.78143835870536,111.88143835870535,113.88143835870535,2.0,sell,True,1,19,20,20,-1716.9619892807693,-1828.8434276394746,-1828.8434276394746,466.7853395346324
476,115.65744275783688,112.65744275783688,114.65744275783688,2.0,buy,True,1,20,19,19,-1828.8434276394746,-1714.1859848816378,-1714.1859848816378,483.30542751726284
477,116.24076667356397,113.34076667356396,115.34076667356396,2.0,none,False,0,19,19,19,-1714.1859848816378,-1714.1859848816378,-1714.1859848816378,494.38858191607756
478,116.58099947355342,113.68099947355341,115.68099947355341,2.0,none,False,0,19,19,19,-1714.1859848816378,-1714.1859848816378,-1714.1859848816378,500.85300511587707
479,117.05854881781238,114.15854881781237,116.15854881781237,2.0,sell,True,1,19,20,20,-1714.1859848816378,-1828.34453369945,-1828.34453369945,512.8264426567976
480,117.35059845927935,114.35059845927935,116.35059845927935,2.0,buy,True,1,20,19,19,-1828.34453369945,-1711.9939352401707,-1711.9939352401707,517.667435486137
481,117.07579379724345,114.17579379724344,116.17579379724344,2.0,buy,True,1,19,18,18,-1711.9939352401707,-1595.8181414429273,-1595.8181414429273,511.54614690745484
482,117.97113033231214,115.17113033231215,117.17113033231215,2.0,buy,True,1,18,17,17,-1595.8181414429273,-1478.647011110615,-1478.647011110615,526.8622045386915
483,117.2462610386663,114.5462610386663,116.5462610386663,2.0,sell,True,1,17,18,18,-1478.647011110615,-1593.1932721492813,-1593.1932721492813,517.2394265467124
484,116.44854256600209,113.64854256600209,115.64854256600209,2.0,none,False,0,18,18,18,-1593.1932721492813,-1593.1932721492813,-1593.1932721492813,502.8804940387563
485,117.1187822192712,114.3187822192712,116.3187822192712,2.0,none,False,0,18,18,18,-1593.1932721492813,-1593.1932721492813,-1593.1932721492813,514.9448077976003
486,116.19427720398632,113.39427720398632,115.39427720398632,2.0,sell,True,1,18,19,19,-1593.1932721492813,-1706.5875493532676,-1706.5875493532676,501.1037175224724
487,115.45637528684533,112.55637528684532,114.55637528684532,2.0,buy,True,1,19,18,18,-1706.5875493532676,-1592.0311740664222,-1592.0311740664222,486.1835810967939
488,116.11906540022358,113.31906540022358,115.31906540022358,2.0,none,False,0,18,18,18,-1592.0311740664222,-1592.0311740664222,-1592.0311740664222,498.11200313760196
489,116.73715283950217,113.93715283950218,115.93715283950218,2.0,buy,True,1,18,17,17,-1592.0311740664222,-1476.09402122692,-1476.09402122692,508.437577044617
490,116.55887006249525,113.85887006249524,115.85887006249524,2.0,buy,True,1,17,16,16,-1476.09402122692,-1360.2351511644247,-1360.2351511644247,504.70676983549924
491,116.4472674821058,113.8472674821058,115.8472674821058,2.0,sell,True,1,16,17,17,-1360.2351511644247,-1474.0824186465304,-1474.0824186465304,505.52112854926827
492,116.34512340817248,113.64512340817248,115.64512340817248,2.0,buy,True,1,17,16,16,-1474.0824186465304,-1358.4372952383578,-1358.4372952383578,503.0846792924019
493,116.96237115035406,114.36237115035406,116.36237115035406,2.0,sell,True,1,16,17,17,-1358.4372952383578,-1472.7996663887118,-1472.7996663887118,515.5606431673073
494,116.69805306680412,113.99805306680412,115.99805306680412,2.0,none,False,0,17,17,17,-1472.7996663887118,-1472.7996663887118,-1472.7996663887118,511.0672357469582
495,117.66693265386728,114.96693265386727,116.96693265386727,2.0,buy,True,1,17,16,16,-1472.7996663887118,-1355.8327337348446,-1355.8327337348446,526.8381887270318
496,117.4306775222487,114.8306775222487,116.8306775222487,2.0,sell,True,1,16,17,17,-1355.8327337348446,-1470.6634112570932,-1470.6634112570932,525.6581066211347
497,118.06446000141118,115.36446000141117,117.36446000141117,2.0,none,False,0,17,17,17,-1470.6634112570932,-1470.6634112570932,-1470.6634112570932,536.4324087668967
498,117.34125707061804,114.64125707061804,116.64125707061804,2.0,sell,True,1,17,18,18,-1470.6634112570932,-1585.3046683277112,-1585.3046683277112,526.8379589434135
499,118.08949096072251,115.28949096072252,117.28949096072252,2.0,buy,True,1,18,17,17,-1585.3046683277112,-1468.0151773669886,-1468.0151773669886,539.5061689652941
500,118.78127551418939,116.08127551418939,118.08127551418939,2.0,none,False,0,17,17,17,-1468.0151773669886,-1468.0151773669886,-1468.0151773669886,551.2665063742311
501,118.35140154230804,115.65140154230804,117.65140154230804,2.0,none,False,0,17,17,17,-1468.0151773669886,-1468.0151773669886,-1468.0151773669886,543.958648852248
502,117.89698414149075,115.19698414149074,117.19698414149074,2.0,none,False,0,17,17,17,-1468.0151773669886,-1468.0151773669886,-1468.0151773669886,536.2335530383541
503,117.19168145347396,114.49168145347396,116.49168145347396,2.0,sell,True,1,17,18,18,-1468.0151773669886,-1582.5068588204626,-1582.5068588204626,526.9434073420684
504,116.63575746728792,113.83575746728792,115.83575746728792,2.0,buy,True,1,18,17,17,-1582.5068588204626,-1466.6711013531747,-1466.6711013531747,516.1367755907199
505,115.6890978488938,112.98909784889379,114.98909784889379,2.0,sell,True,1,17,18,18,-1466.6711013531747,-1579.6601992020685,-1579.6601992020685,502.74356207802
506,115.16065399662067,112.36065399662067,114.36065399662067,2.0,none,False,0,18,18,18,-1579.6601992020685,-1579.6601992020685,-1579.6601992020685,493.23157273710353
507,114.9104793434562,112.1104793434562,114.1104793434562,2.0,sell,True,1,18,19,19,-1579.6601992020685,-1691.7706785455248,-1691.7706785455248,491.52842898014296
508,115.58883191867942,112.68883191867941,114.68883191867941,2.0,sell,True,1,19,20,20,-1691.7706785455248,-1804.4595104642042,-1804.4595104642042,507.3171279093842
509,114.86403109413116,111.86403109413116,113.86403109413116,2.0,sell,False,0,20,20,20,-1804.4595104642042,-1804.4595104642042,-1804.4595104642042,492.8211114184189
510,115.25617507128314,112.25617507128314,114.25617507128314,2.0,sell,False,0,20,20,20,-1804.4595104642042,-1804.4595104642042,-1804.4595104642042,500.66399096145847
511,115.15337801924763,112.15337801924763,114.15337801924763,2.0,buy,True,1,20,19,19,-1804.4595104642042,-1690.3061324449566,-1690.3061324449566,497.6080499207485
512,114.66522587612171,111.7652258761217,113.7652258761217,2.0,none,False,0,19,19,19,-1690.3061324449566,-1690.3061324449566,-1690.3061324449566,488.3331592013558
513,114.76283436700938,111.86283436700937,113.86283436700937,2.0,none,False,0,19,19,19,-1690.3061324449566,-1690.3061324449566,-1690.3061324449566,490.18772052822146
514,114.81837737878283,111.91837737878282,113.91837737878282,2.0,buy,True,1,19,18,18,-1690.3061324449566,-1576.3877550661737,-1576.3877550661737,490.3430377519171
515,114.42067976795526,111.62067976795527,113.62067976795527,2.0,buy,True,1,18,17,17,-1576.3877550661737,-1462.7670752982185,-1462.7670752982185,482.38448075702104
516,115.00847798523414,112.30847798523413,114.30847798523413,2.0,buy,True,1,17,16,16,-1462.7670752982185,-1348.4585973129845,-1348.4585973129845,491.6770504507617
517,115.81877175655814,113.21877175655814,115.21877175655814,2.0,buy,True,1,16,15,15,-1348.4585973129845,-1233.2398255564262,-1233.2398255564262,504.0417507919458
518,115.84952321697695,113.34952321697695,115.34952321697695,2.0,buy,True,1,15,14,14,-1233.2398255564262,-1117.8903023394494,-1117.8903023394494,504.0030226982278
519,115.70800100318361,113.3080010031836,115.3080010031836,2.0,buy,True,1,14,13,13,-1117.8903023394494,-1002.5823013362658,-1002.5823013362658,501.62171170512124
520,115.54113619360069,113.2411361936007,115.2411361936007,2.0,buy,True,1,13,12,12,-1002.5823013362658,-887.3411651426651,-887.3411651426651,499.15246918054333
521,116.49044517550513,114.29044517550513,116.29044517550513,2.0,sell,True,1,12,13,13,-887.3411651426651,-1001.6316103181703,-1001.6316103181703,512.7441769633965
522,116.5051005686647,114.2051005686647,116.2051005686647,2.0,none,False,0,13,13,13,-1001.6316103181703,-1001.6316103181703,-1001.6316103181703,512.9346970744709
523,116.61340447350109,114.3134044735011,116.3134044735011,2.0,buy,True,1,13,12,12,-1001.6316103181703,-885.3182058446691,-885.3182058446691,514.042647837344
524,116.88474605643835,114.68474605643834,116.68474605643834,2.0,none,False,0,12,12,12,-885.3182058446691,-885.3182058446691,-885.3182058446691,517.298746832591
525,116.39204657857677,114.19204657857676,116.19204657857676,2.0,sell,True,1,12,13,13,-885.3182058446691,-999.5102524232459,-999.5102524232459,513.5863530982522
526,116.08165156490355,113.78165156490356,115.78165156490356,2.0,none,False,0,13,13,13,-999.5102524232459,-999.5102524232459,-999.5102524232459,509.5512179205002
527,116.33816548985486,114.03816548985486,116.03816548985486,2.0,none,False,0,13,13,13,-999.5102524232459,-999.5102524232459,-999.5102524232459,512.8858989448672
528,116.80853945947948,114.50853945947948,116.50853945947948,2.0,buy,True,1,13,12,12,-999.5102524232459,-883.0017129637664,-883.0017129637664,518.7007605499874
